epoch,train_loss,val_mae,lr
1,0.22014946079459682,133.23819,0.0005
2,0.09418314631129134,120.886505,0.0005
3,0.07946990173438499,121.15648,0.0005
4,0.0696019818685178,112.62868,0.0005
5,0.06761075678313601,107.22813,0.0005
6,0.05964295283473771,107.76359,0.0005
7,0.053904108960053015,98.024864,0.0005
8,0.04781401401449894,79.66704,0.0005
9,0.04212948435853268,73.69785,0.0005
10,0.038729488496379604,76.51159,0.0005
11,0.03728541985539527,68.92399,0.0005
12,0.035062476928377974,64.091095,0.0005
13,0.03254029157988984,61.46701,0.0005
14,0.03152661475128141,61.59421,0.0005
15,0.029253779268213386,57.845528,0.0005
16,0.02917975212993293,66.60582,0.0005
17,0.027636228193496835,54.08444,0.0005
18,0.0264541355507641,57.67046,0.0005
19,0.024935352648126668,55.833874,0.0005
20,0.02374993865217628,54.888096,0.0005
21,0.023401459165174384,46.595787,0.0005
22,0.022976539547330345,53.76901,0.0005
23,0.0236001572860726,44.84255,0.0005
24,0.022950351045563304,53.507053,0.0005
25,0.0242367063103051,51.776672,0.0005
26,0.021032762649501192,50.16664,0.0005
27,0.021904412239533048,54.323124,0.0005
28,0.021259908211128466,50.307377,0.0005
29,0.021104590132318694,56.10137,0.00025
30,0.01827004537435955,48.10984,0.00025
31,0.01721474717788655,48.88013,0.00025
32,0.017368480482877327,46.677944,0.00025
33,0.016704945054290623,41.61465,0.00025
34,0.01678085070231865,46.436974,0.00025
35,0.016696057972851498,43.36593,0.00025
36,0.016661470097586,47.68242,0.00025
37,0.015957925725599814,47.25685,0.00025
38,0.016064777472538167,44.187645,0.00025
39,0.015470226006261233,52.135376,0.000125
40,0.014768165953714272,43.080784,0.000125
41,0.014593449324883264,47.612247,0.000125
42,0.014229659826077264,51.494556,0.000125
43,0.014364589391083553,48.01469,0.000125
44,0.014233801995628867,47.423042,0.000125
45,0.014127734968246057,46.012917,6.25e-05
46,0.013565111841107237,48.329475,6.25e-05
47,0.01330935140943219,45.69448,6.25e-05
48,0.013269109635389057,49.847263,6.25e-05
49,0.013203442176996634,47.168583,6.25e-05
50,0.01340545636826548,45.91163,6.25e-05
51,0.013260039452720305,47.662144,3.125e-05
52,0.012872367695873153,45.97854,3.125e-05
53,0.013018003616738936,48.418476,3.125e-05
