epoch,train_loss,val_mae,lr
79,0.011498921833533262,69.19522,0.00025
80,0.010791155260189303,69.67658,0.00025
81,0.010977822405818318,73.35388,0.00025
82,0.010921706561930478,70.80868,0.00025
83,0.010799140619513179,70.79348,0.00025
84,0.010622611751646869,69.359,0.000125
85,0.010005748963781766,68.08312,0.000125
86,0.010018440096506051,70.68622,0.000125
87,0.009734001027287118,67.45381,0.000125
88,0.009930638097492712,68.63855,0.000125
89,0.00966882284098704,67.548386,0.000125
90,0.00941234131875847,68.34779,0.000125
91,0.009369962466215449,67.87468,0.000125
92,0.00947106589696237,67.49751,0.000125
93,0.009323834325186908,66.91458,0.000125
94,0.009219350526109338,68.11628,0.000125
95,0.009236371128021606,67.50805,0.000125
96,0.00933682415468086,68.0816,0.000125
97,0.009334065735207073,67.63958,0.000125
98,0.00916280658150624,67.93714,0.000125
99,0.009235323963886393,67.89705,6.25e-05
100,0.008644435879042638,66.49929,6.25e-05
101,0.008800144249107689,67.58573,6.25e-05
102,0.008713719526505364,66.51611,6.25e-05
103,0.008614132288909917,67.12348,6.25e-05
104,0.00847877055639401,66.68484,6.25e-05
105,0.008556046772615187,66.33911,6.25e-05
106,0.008974289155698248,65.95865,6.25e-05
107,0.00831986204554726,66.93052,6.25e-05
108,0.008484548564800727,65.85336,6.25e-05
109,0.00833235478161701,65.87351,6.25e-05
110,0.008289404230059258,66.33706,6.25e-05
111,0.00836172265033903,65.21033,6.25e-05
112,0.008258482083744769,66.350105,6.25e-05
113,0.008134828597706343,67.06031,6.25e-05
114,0.00824232495922063,64.33473,6.25e-05
115,0.008296530843446297,66.32712,6.25e-05
116,0.008331647450436972,65.42797,6.25e-05
117,0.00804461830661499,65.3665,6.25e-05
118,0.00814000896311232,64.107506,6.25e-05
119,0.008110950401585017,65.68063,6.25e-05
120,0.008084574123911028,65.07284,6.25e-05
121,0.008018819981121592,65.86674,6.25e-05
122,0.008004061719735287,65.2192,6.25e-05
123,0.007951499703007616,64.6347,6.25e-05
124,0.007998619444801338,65.6292,3.125e-05
125,0.007753117617020118,64.32592,3.125e-05
126,0.007830993180894958,64.98563,3.125e-05
127,0.007774618570692837,64.87489,3.125e-05
128,0.007703292374831757,65.85775,3.125e-05
129,0.0076925044247348395,64.86059,3.125e-05
130,0.0077013488792415175,63.6136,3.125e-05
131,0.007639318962381887,64.534195,3.125e-05
132,0.007711169767260019,63.645943,3.125e-05
133,0.007669310675867434,64.1278,3.125e-05
134,0.0075440726858297625,64.50565,3.125e-05
135,0.007533602466407631,64.08284,3.125e-05
136,0.007684076155003693,64.13692,1.5625e-05
137,0.00753442124031218,64.28232,1.5625e-05
138,0.007421624497510493,64.707214,1.5625e-05
139,0.0074212390713260645,64.37358,1.5625e-05
140,0.0074352107809058255,64.56844,1.5625e-05
141,0.0074731300535079625,64.3801,1.5625e-05
142,0.007438956768185433,64.30162,7.8125e-06
143,0.007349218100508941,64.44495,7.8125e-06
144,0.007368653671749469,64.605354,7.8125e-06
145,0.00725479844758021,64.15396,7.8125e-06
146,0.007297167288405555,64.04069,7.8125e-06
147,0.007371326617430896,63.962578,7.8125e-06
148,0.007289102592039853,64.12536,3.90625e-06
149,0.007285073515959084,64.35105,3.90625e-06
150,0.007373300289535629,64.20041,3.90625e-06
