epoch,train_loss,val_mae,lr
1,0.3671019131487066,327.3651,0.0003
2,0.3056981401009993,307.08035,0.0003
3,0.27338634160431946,226.6798,0.0003
4,0.21568038382313467,191.23923,0.0003
5,0.1789352758364244,169.71564,0.0003
6,0.15171600742773575,143.05212,0.0003
7,0.12961810488592496,138.6826,0.0003
8,0.11709125272252342,133.26306,0.0003
9,0.10466814176602797,134.09486,0.0003
10,0.10039998929608952,131.63196,0.0003
11,0.09477230500091206,126.50446,0.0003
12,0.0926519740711559,131.9688,0.0003
13,0.09214968369765715,127.604095,0.0003
14,0.08911751413887198,126.51327,0.0003
15,0.08439504626122388,120.65529,0.0003
16,0.08333074166016145,119.96178,0.0003
17,0.07834848592227156,117.181496,0.0003
18,0.07558860528198155,117.12723,0.0003
19,0.0777338133616881,116.44495,0.0003
20,0.07172834094275128,113.666176,0.0003
21,0.07088830796155063,129.53735,0.0003
22,0.07409762252460826,117.35015,0.0003
23,0.06897624886848709,126.54894,0.0003
24,0.0716851143674417,116.125244,0.0003
25,0.06556050513278354,113.3215,0.0003
26,0.06534361839294434,112.44492,0.0003
27,0.06157475811513988,113.252625,0.0003
28,0.06395985490896484,111.51747,0.0003
29,0.060847503217783844,108.70224,0.0003
30,0.05893572961742228,104.77001,0.0003
31,0.058636748655275864,106.25763,0.0003
32,0.058174900033257225,107.17808,0.0003
33,0.056919001042842865,108.90004,0.0003
34,0.056178975850343704,109.111115,0.0003
35,0.05341255461627787,106.86641,0.0003
36,0.05290660295974125,99.79738,0.0003
37,0.0509440888735381,100.575005,0.0003
38,0.054493955251845444,102.71631,0.0003
39,0.05159242620522326,98.89638,0.0003
40,0.05034356902946125,97.61405,0.0003
41,0.0512358658015728,109.03339,0.0003
42,0.049180505966598335,92.50859,0.0003
43,0.04747367988933216,90.25763,0.0003
44,0.04548640515316616,96.15739,0.0003
45,0.04544494165615602,92.51546,0.0003
46,0.044951270588419655,92.1015,0.0003
47,0.04263265261595899,88.755554,0.0003
48,0.04464083571325649,83.91562,0.0003
49,0.042677165093747055,86.415436,0.0003
50,0.04827390882101926,96.34917,0.0003
51,0.04254870895634998,95.53381,0.0003
52,0.042316349731250244,88.88427,0.0003
53,0.041281861676411194,89.71193,0.0003
54,0.04214156689968976,87.32193,0.00015
55,0.038914660161191765,85.6438,0.00015
56,0.03772853111678904,79.27843,0.00015
57,0.036902896043929184,77.77537,0.00015
58,0.036532319743524895,79.30551,0.00015
59,0.03629520569335331,79.49615,0.00015
60,0.03561947664076632,81.09931,0.00015
61,0.03659106892618266,77.49771,0.00015
62,0.03613861447030848,78.96937,0.00015
63,0.03553771125999364,76.72159,0.00015
64,0.03657022084702145,74.6788,0.00015
65,0.03510743176395243,75.202614,0.00015
66,0.034908131950280884,78.38205,0.00015
67,0.03369737501171502,78.84382,0.00015
68,0.036090626804666084,76.95322,0.00015
69,0.03572836298156868,73.88524,0.00015
70,0.03395848382603039,72.11581,0.00015
71,0.034258822317827835,79.42823,0.00015
72,0.037754807621240616,74.58019,0.00015
73,0.034903289580887016,75.22527,0.00015
74,0.03246555037119172,70.352905,0.00015
75,0.03335052051327445,72.38984,0.00015
76,0.03236199644478885,69.60499,0.00015
77,0.03281803107397123,71.76829,0.00015
78,0.032733805985613304,74.789986,0.00015
79,0.03274776041507721,69.37023,0.00015
80,0.03312265856022185,72.33802,0.00015
81,0.03264211456884037,70.64231,0.00015
82,0.031603042374957695,73.197876,0.00015
83,0.03153700940310955,68.07284,0.00015
84,0.031068193302913147,67.08627,0.00015
85,0.030820700255307285,66.3105,0.00015
86,0.03115459294481711,70.928116,0.00015
87,0.03088054010136561,71.02446,0.00015
88,0.031232859939336777,67.66652,0.00015
89,0.03245493160052733,68.48519,0.00015
90,0.03184760124845938,64.37574,0.00015
91,0.03151002136821097,66.80176,0.00015
92,0.029835668138482353,67.66424,0.00015
93,0.031463043594902214,70.650116,0.00015
94,0.030177921056747437,66.285095,0.00015
95,0.03041470762003552,67.47444,0.00015
96,0.028770594434304672,69.208405,7.5e-05
97,0.029333248395811428,65.791214,7.5e-05
98,0.028812087733637203,66.99064,7.5e-05
99,0.028647020967169243,67.17554,7.5e-05
100,0.02867619049820033,65.45119,7.5e-05
101,0.028394209898330948,63.18601,7.5e-05
102,0.02810966121879491,64.79088,7.5e-05
103,0.028468715196306057,64.97078,7.5e-05
104,0.02859804101965644,63.652824,7.5e-05
105,0.028175259686329147,63.486004,7.5e-05
106,0.027608349919319153,65.54645,7.5e-05
107,0.027344721284779636,65.82365,3.75e-05
108,0.02770912799645554,65.4026,3.75e-05
109,0.02761734700338407,66.84292,3.75e-05
110,0.027736746621402828,61.558167,3.75e-05
111,0.027496122331781822,63.458717,3.75e-05
112,0.026996512135321445,62.72565,3.75e-05
113,0.02633940428495407,63.0442,3.75e-05
114,0.027016653255982834,65.15569,3.75e-05
115,0.02774135514416478,62.166862,3.75e-05
116,0.025999674742872066,62.567513,1.875e-05
117,0.027330503375692802,61.322567,1.875e-05
118,0.027532434260303325,62.811752,1.875e-05
119,0.02684637802568349,62.39704,1.875e-05
120,0.02777178128334609,63.09994,1.875e-05
121,0.02706401473419233,61.294865,1.875e-05
122,0.026818181642077187,62.812496,1.875e-05
123,0.026163033294406803,62.40173,1.875e-05
124,0.026892460374669594,61.65102,1.875e-05
125,0.02598353966393254,61.615425,1.875e-05
126,0.02650640532374382,62.99041,1.875e-05
127,0.027074557136405598,62.72695,9.375e-06
128,0.026351314207369633,62.19343,9.375e-06
129,0.025897606360641392,62.709373,9.375e-06
130,0.02689192545684901,62.428703,9.375e-06
131,0.02615948918868195,61.760418,9.375e-06
132,0.026515188203616577,62.26519,9.375e-06
133,0.026184510778297077,61.793415,4.6875e-06
134,0.026918977160345425,62.059803,4.6875e-06
135,0.02618790502575311,62.480217,4.6875e-06
136,0.026841069656339558,61.858047,4.6875e-06
