epoch,train_loss,val_mae,lr
1,0.27838495772864136,0.40126586,0.0005
2,0.11677587311714888,0.3545315,0.0005
3,0.09193028735795192,0.34385568,0.0005
4,0.08481650626552957,0.31118503,0.0005
5,0.0744854062795639,0.31605184,0.0005
6,0.06465040340221354,0.29170978,0.0005
7,0.0591855652497283,0.28512612,0.0005
8,0.05658002410616193,0.25378644,0.0005
9,0.05057426754917417,0.23585804,0.0005
10,0.045046323245125156,0.20490766,0.0005
11,0.041325249476358294,0.19005933,0.0005
12,0.03993398130738309,0.17491575,0.0005
13,0.03440267536123948,0.15945792,0.0005
14,0.03394634306563863,0.15158494,0.0005
15,0.033964211553601284,0.16639635,0.0005
16,0.03103417151474527,0.14762819,0.0005
17,0.028968703201306716,0.14280657,0.0005
18,0.028276738677439944,0.1375162,0.0005
19,0.02714405132324568,0.13279144,0.0005
20,0.026577741306807314,0.15294315,0.0005
21,0.02762679586053959,0.12905982,0.0005
22,0.025523108197376132,0.117441155,0.0005
23,0.025311943143606186,0.13099991,0.0005
24,0.0256012823499207,0.12246528,0.0005
25,0.02458610013127327,0.11010608,0.0005
26,0.02334460972010025,0.13952555,0.0005
27,0.022813052171841264,0.097658165,0.0005
28,0.020567317393475344,0.114029326,0.0005
29,0.021209790903542722,0.0991245,0.0005
30,0.01973625024714108,0.104974784,0.0005
31,0.01921278507714825,0.093613245,0.0005
32,0.018211744210150625,0.08700049,0.0005
33,0.019220382906496525,0.11012837,0.0005
34,0.01851829779999597,0.087203994,0.0005
35,0.017229438942324902,0.09065702,0.0005
36,0.017869284925317124,0.088208735,0.0005
37,0.0162714498749535,0.096967675,0.0005
38,0.017097030533477664,0.083217785,0.0005
39,0.017333382973447442,0.093833335,0.0005
40,0.017478478606790304,0.08960364,0.0005
41,0.016252298273944428,0.088359945,0.0005
42,0.015512817472751652,0.096297026,0.0005
43,0.016468266574000672,0.08404645,0.0005
44,0.015096780494786799,0.07903038,0.0005
45,0.014599739124865405,0.079119615,0.0005
46,0.015964737278409302,0.08988914,0.0005
47,0.014411760128236242,0.076690435,0.0005
48,0.01378454439275499,0.08372792,0.0005
49,0.014440197048575751,0.08064724,0.0005
50,0.014228740673778313,0.0742102,0.0005
51,0.014206288282626442,0.07416003,0.0005
52,0.013350635484260107,0.08230021,0.0005
53,0.01500689730580364,0.06465869,0.0005
54,0.01404252546905939,0.062147733,0.0005
55,0.01473577308934182,0.083933935,0.0005
56,0.01288304479593145,0.07043696,0.0005
57,0.012634926841461233,0.066312075,0.0005
58,0.013045102341233619,0.062922604,0.0005
59,0.012511068639079375,0.061790995,0.0005
60,0.012573705919619118,0.06669606,0.0005
61,0.011957290366158954,0.06869153,0.0005
62,0.01150472420600376,0.061639372,0.0005
63,0.012030397658236325,0.06840048,0.0005
64,0.012057984597049654,0.060204513,0.0005
65,0.012267740609656488,0.07475575,0.0005
66,0.011992346378974617,0.0605317,0.0005
67,0.011507537482040269,0.05802073,0.0005
68,0.011675797386227973,0.07965081,0.0005
69,0.011491016268597118,0.0569975,0.0005
70,0.011930198541709356,0.06026215,0.0005
71,0.010830546246974595,0.06210617,0.0005
72,0.011517244607343205,0.050564688,0.0005
73,0.011427426827140152,0.067391485,0.0005
74,0.010934004792943597,0.076829426,0.0005
75,0.012582781258970499,0.05407227,0.0005
76,0.0109833574055561,0.05855454,0.0005
77,0.010432611419154065,0.07591802,0.0005
78,0.011239707270371062,0.059632763,0.00025
79,0.00916624496624406,0.051652294,0.00025
80,0.008908519596194051,0.06136054,0.00025
81,0.00896265487452703,0.056135874,0.00025
82,0.008957514822083925,0.059511032,0.00025
83,0.008816513033317668,0.05901272,0.00025
84,0.00884314687157582,0.050846856,0.000125
85,0.008373115070363773,0.058354236,0.000125
86,0.008237184624054603,0.05982875,0.000125
87,0.008365918433160655,0.05800543,0.000125
88,0.008130740116549922,0.0561688,0.000125
89,0.008211685910022684,0.05295485,0.000125
90,0.008105814165901393,0.05310749,6.25e-05
91,0.0077210387763833365,0.05600513,6.25e-05
92,0.007757239060343376,0.05721834,6.25e-05
