epoch,train_loss,val_mae,lr
1,0.2385871780189601,0.3728047,0.0005
2,0.09907101785594767,0.34546745,0.0005
3,0.08027452589436011,0.350709,0.0005
4,0.0699443439191038,0.32441565,0.0005
5,0.0633073856884783,0.2846956,0.0005
6,0.054627502235499295,0.2813136,0.0005
7,0.05258677364750342,0.28628567,0.0005
8,0.04491797597570853,0.21577778,0.0005
9,0.0402939341285012,0.19257997,0.0005
10,0.03839846717363054,0.20777272,0.0005
11,0.03653390112925659,0.19795434,0.0005
12,0.03517716303467751,0.15940522,0.0005
13,0.03057471788065,0.16370398,0.0005
14,0.027288616956634953,0.136721,0.0005
15,0.028550878742879086,0.14505129,0.0005
16,0.027603248811580917,0.15305445,0.0005
17,0.023619738153435967,0.11344084,0.0005
18,0.021667371385476804,0.13581322,0.0005
19,0.02237023284489458,0.112148575,0.0005
20,0.021091507578437977,0.121427014,0.0005
21,0.0204473183744333,0.12236822,0.0005
22,0.019632723165506665,0.10573706,0.0005
23,0.018886482732539827,0.10467746,0.0005
24,0.018310359526764262,0.09438323,0.0005
25,0.018904025327752937,0.09766243,0.0005
26,0.019008087586950172,0.08537818,0.0005
27,0.01680071171034466,0.09618298,0.0005
28,0.01581912636756897,0.08442576,0.0005
29,0.016196054931391368,0.087999746,0.0005
30,0.01810463878580115,0.10763414,0.0005
31,0.017262523282657972,0.088928506,0.0005
32,0.01548033676702868,0.08339047,0.0005
33,0.014714940112422813,0.08803525,0.0005
34,0.017324418185109443,0.094722226,0.0005
35,0.01458252261985432,0.08098653,0.0005
36,0.014597323282875798,0.079678275,0.0005
37,0.01434621387584643,0.078499086,0.0005
38,0.015563073618845506,0.08040756,0.0005
39,0.014466607773845846,0.077626914,0.0005
40,0.013874626058069143,0.08296456,0.0005
41,0.013936014337973162,0.07891505,0.0005
42,0.01301238618113778,0.078940146,0.0005
43,0.013543967885727232,0.08639301,0.0005
44,0.012980695898559961,0.08199107,0.0005
45,0.01473986863751303,0.078734785,0.00025
46,0.011658207056197254,0.07046508,0.00025
47,0.01052822485904802,0.075439036,0.00025
48,0.01055685586550019,0.06730856,0.00025
49,0.01029305373403159,0.07517988,0.00025
50,0.011170470265840943,0.06788298,0.00025
51,0.009707682833752848,0.06470843,0.00025
52,0.01052396609024568,0.0738026,0.00025
53,0.010220630483871156,0.0704451,0.00025
54,0.009910921083593911,0.06226307,0.00025
55,0.010083151862702587,0.07119322,0.00025
56,0.010200888053937391,0.06843483,0.00025
57,0.009756383011964234,0.061118193,0.00025
58,0.010338336076926101,0.07491848,0.00025
59,0.009696774946695024,0.06521266,0.00025
60,0.010235583883794872,0.0664203,0.00025
61,0.009489258006215095,0.06534185,0.00025
62,0.009448287483643401,0.07458754,0.00025
63,0.009193411003798247,0.06867858,0.000125
64,0.008686433817175302,0.06442177,0.000125
65,0.008653832303190773,0.07042048,0.000125
66,0.008718307587233456,0.0685844,0.000125
67,0.008748962637037038,0.06837689,0.000125
68,0.00833251615986228,0.06281821,0.000125
69,0.008870871382003482,0.06563672,6.25e-05
70,0.00798476773568175,0.060787942,6.25e-05
71,0.007865349465811794,0.062340233,6.25e-05
72,0.008024587058885532,0.06418262,6.25e-05
73,0.007912365008484233,0.06097326,6.25e-05
74,0.007909146061336452,0.063658185,6.25e-05
75,0.007915667656131766,0.06462323,6.25e-05
76,0.007559733092784881,0.06268088,3.125e-05
77,0.007475790686228058,0.06093956,3.125e-05
78,0.007565613996914842,0.06246379,3.125e-05
79,0.007534682005643845,0.06300342,3.125e-05
80,0.0076111133803020824,0.060015425,3.125e-05
81,0.007629921321164478,0.061753713,3.125e-05
82,0.0074012697843665425,0.060782984,3.125e-05
83,0.007530504498969425,0.061729535,3.125e-05
84,0.007428391726518219,0.0612279,3.125e-05
85,0.007517387049103325,0.06087174,3.125e-05
86,0.007447457906197418,0.06379323,1.5625e-05
87,0.007267861897972497,0.06032186,1.5625e-05
88,0.007430367425761439,0.060236383,1.5625e-05
89,0.007361273061145436,0.062021833,1.5625e-05
90,0.007382447374137965,0.059274673,1.5625e-05
91,0.007375448586588556,0.060477763,1.5625e-05
92,0.007341787591576577,0.05999275,1.5625e-05
93,0.0073453408157960936,0.059919626,1.5625e-05
94,0.007286998748101971,0.061963603,1.5625e-05
95,0.007304753667928956,0.061455186,1.5625e-05
96,0.007260427039793947,0.061548263,7.8125e-06
97,0.007288681309331547,0.060587164,7.8125e-06
98,0.007119769594547423,0.061362214,7.8125e-06
99,0.007170011213218624,0.06166953,7.8125e-06
100,0.007202262092720378,0.06137489,7.8125e-06
101,0.007298561913723295,0.060228128,7.8125e-06
102,0.007164222145961089,0.060271215,3.90625e-06
103,0.0071636829525232315,0.059969243,3.90625e-06
104,0.007201716583222151,0.0604374,3.90625e-06
105,0.007202648405324329,0.060869124,3.90625e-06
106,0.007214391383935105,0.060708832,3.90625e-06
107,0.007061874434690584,0.060805023,3.90625e-06
108,0.007141217758709734,0.0607871,1.953125e-06
109,0.007160897146571766,0.06027028,1.953125e-06
110,0.007108491371301088,0.060491037,1.953125e-06
