epoch,train_loss,val_mae,lr
1,0.1299477736484955,91.41687,0.0003
2,0.031180978648333628,25.650496,0.0003
3,0.018568462707658773,21.291279,0.0003
4,0.01478733637860949,15.0123625,0.0003
5,0.01272141522268042,11.792779,0.0003
6,0.012525365019363981,14.027666,0.0003
7,0.01127459459524617,10.42671,0.0003
8,0.010814474706240461,10.461789,0.0003
9,0.009795735572770052,12.967227,0.0003
10,0.009807422523351997,10.729836,0.0003
11,0.009956923541439025,14.610455,0.0003
12,0.008799325404263631,13.073783,0.0003
13,0.008665653090553041,10.070391,0.0003
14,0.008095846179084413,11.392529,0.0003
15,0.00848347127545795,8.943759,0.0003
16,0.007858444563658034,8.689243,0.0003
17,0.007524464843616941,8.4938135,0.0003
18,0.007246741451152999,11.606722,0.0003
19,0.0076137864672389515,12.705941,0.0003
20,0.0073824710912105945,10.591244,0.0003
21,0.006905761980200457,8.275354,0.0003
22,0.0065240808182948605,8.332937,0.0003
23,0.006472141822003972,10.133976,0.0003
24,0.007041462032410366,7.6868877,0.0003
25,0.006782652504927637,11.094483,0.0003
26,0.0068794021467944895,10.756309,0.0003
27,0.006494382380882734,9.940949,0.0003
28,0.005935959536311723,9.9096985,0.0003
29,0.006495406777748676,9.717637,0.0003
30,0.00647486236788858,15.522369,0.00015
31,0.004867670957107267,6.7456656,0.00015
32,0.004597965189298283,6.3116865,0.00015
33,0.004495971056505172,8.236507,0.00015
34,0.004474091727124272,6.1572876,0.00015
35,0.0046528846545229935,6.128059,0.00015
36,0.004450273904872138,8.2625265,0.00015
37,0.004511391204932542,7.349624,0.00015
38,0.004315150175166328,5.9945784,0.00015
39,0.004292356923678542,4.926801,0.00015
40,0.004546182273589538,6.3811574,0.00015
41,0.004080258038366422,6.469456,0.00015
42,0.004261106073941371,6.6389966,0.00015
43,0.004468924480903878,8.995571,0.00015
44,0.004345987011442788,6.1670547,0.00015
45,0.004319993700808942,5.5832324,7.5e-05
46,0.003533951498575787,5.6746283,7.5e-05
47,0.003600500682484807,6.4941607,7.5e-05
48,0.003495628571647888,5.106998,7.5e-05
49,0.0035984724135953486,4.8097577,7.5e-05
50,0.003467460403497103,5.236678,7.5e-05
51,0.0035562097448546487,6.4150367,7.5e-05
52,0.0035546605728365697,6.19289,7.5e-05
53,0.0035149857529373336,4.9593587,7.5e-05
54,0.0033783556205603097,6.1036057,7.5e-05
55,0.0035325037180233545,5.697145,3.75e-05
56,0.0031527237101029062,6.140664,3.75e-05
57,0.0031699256090393204,5.162051,3.75e-05
58,0.003181553529807332,5.2085567,3.75e-05
59,0.003184952522933298,6.1853485,3.75e-05
60,0.0031818023822907963,5.1613774,3.75e-05
61,0.003165276982933592,5.2059875,1.875e-05
62,0.0030105947797028233,5.110912,1.875e-05
63,0.0029957809628478223,4.8328304,1.875e-05
64,0.0030007303800603908,5.2700586,1.875e-05
