epoch,train_loss,val_mae,lr
1,0.23282024264335632,141.54427,0.0005
2,0.09398397510605198,119.58009,0.0005
3,0.07252915602709566,118.26915,0.0005
4,0.06371075413855058,106.88225,0.0005
5,0.05474651737936905,97.601265,0.0005
6,0.04446226205410702,84.82813,0.0005
7,0.04079230821558407,81.24383,0.0005
8,0.03687699092552066,75.50141,0.0005
9,0.03395203374592321,72.41175,0.0005
10,0.030909607619313256,61.87896,0.0005
11,0.030161942089242593,64.6776,0.0005
12,0.029262995713257363,54.52283,0.0005
13,0.027003134367987514,53.34049,0.0005
14,0.024327157963333384,48.547527,0.0005
15,0.024408254506332532,54.052593,0.0005
16,0.0223999125550368,42.17679,0.0005
17,0.023100326702530895,42.95843,0.0005
18,0.021247198256397887,51.01499,0.0005
19,0.020059408952615092,44.451847,0.0005
20,0.021286953539986695,38.275322,0.0005
21,0.01877928731430854,38.671272,0.0005
22,0.01951954354132925,43.1782,0.0005
23,0.018238744166280543,46.46095,0.0005
24,0.018610540311783552,40.584976,0.0005
25,0.017654396759878312,42.938976,0.0005
26,0.016575877122314914,35.185863,0.0005
27,0.017816616854231273,37.52787,0.0005
28,0.017809359855683788,39.979687,0.0005
29,0.01631406880915165,37.194687,0.0005
30,0.017052179618206407,37.056847,0.0005
31,0.015606903171698962,32.995728,0.0005
32,0.017608408483543565,34.971428,0.0005
33,0.014697418149028505,31.296602,0.0005
34,0.014605359673233969,31.321817,0.0005
35,0.014377843954467348,34.616905,0.0005
36,0.015334787828448628,38.00799,0.0005
37,0.014123664570174046,36.661114,0.0005
38,0.014129566012083419,32.15599,0.0005
39,0.013661452851790403,29.186104,0.0005
40,0.013264363764652185,33.648563,0.0005
41,0.01426230201364628,32.8011,0.0005
42,0.013890555261501245,32.4285,0.0005
43,0.01319278046555285,34.496883,0.0005
44,0.013904349795276565,31.531288,0.0005
45,0.012514019185411078,28.010408,0.0005
46,0.013997628486582212,33.454185,0.0005
47,0.01305330581297832,29.14713,0.0005
48,0.012611172527873091,31.902811,0.0005
49,0.012230025637628776,27.500822,0.0005
50,0.013563625980168581,35.276337,0.0005
51,0.012282892113684543,31.17656,0.0005
52,0.01150262083059975,32.398834,0.0005
53,0.012064091112863804,31.955,0.0005
54,0.011494041836288358,29.419724,0.0005
55,0.01138681494298258,30.775055,0.00025
56,0.010058602301536925,29.8736,0.00025
57,0.009631599532440305,28.952358,0.00025
58,0.010141621110960841,28.154068,0.00025
59,0.00952196285860347,27.530373,0.00025
60,0.009304006251373462,25.395435,0.00025
61,0.009285069877348309,26.273567,0.00025
62,0.009304847227342958,27.792675,0.00025
63,0.009283157847156482,27.205786,0.00025
64,0.008985302111666118,27.416855,0.00025
65,0.009256577801092394,25.929073,0.00025
66,0.00952545993329425,30.3804,0.000125
67,0.008348849635305149,26.627771,0.000125
68,0.008116222743410617,26.407133,0.000125
69,0.007886045238202704,28.699476,0.000125
70,0.008069191394107682,26.193083,0.000125
71,0.008051262212185455,26.151512,0.000125
72,0.00832584042966898,27.747326,6.25e-05
73,0.007731590553053788,25.96998,6.25e-05
74,0.007676158067105072,26.923096,6.25e-05
75,0.007764964613930455,26.258606,6.25e-05
76,0.007491168158594519,25.866568,6.25e-05
77,0.007797923571031008,28.325676,6.25e-05
78,0.007682293786534241,25.84752,3.125e-05
79,0.0072869053359941715,26.91115,3.125e-05
80,0.0072317096304946715,25.912592,3.125e-05
