epoch,train_loss,val_mae,lr
1,0.2237679110839963,0.3742906,0.0005
2,0.09760666665221963,0.37631232,0.0005
3,0.08034264921609845,0.31800008,0.0005
4,0.07047880846740943,0.2953398,0.0005
5,0.06635110386248146,0.28651783,0.0005
6,0.05304567961554442,0.2702389,0.0005
7,0.05258868428479348,0.2604129,0.0005
8,0.04659367173111865,0.25224885,0.0005
9,0.04405339102127722,0.24496807,0.0005
10,0.039971929376146624,0.22869706,0.0005
11,0.03840177160288606,0.19967945,0.0005
12,0.04074986867739686,0.22015673,0.0005
13,0.036266332725062966,0.20104232,0.0005
14,0.03417864668049982,0.18573247,0.0005
15,0.030422707653737495,0.18419328,0.0005
16,0.029936910906274403,0.18504909,0.0005
17,0.028704809257760644,0.1861982,0.0005
18,0.027387662823977216,0.18821467,0.0005
19,0.02712347960498716,0.15722233,0.0005
20,0.02501353531676744,0.17823301,0.0005
21,0.023986317683011293,0.15638348,0.0005
22,0.023874921458108083,0.13433701,0.0005
23,0.02077414487887706,0.13153395,0.0005
24,0.02432016166858375,0.16129763,0.0005
25,0.020883773187441484,0.11226287,0.0005
26,0.0201978421370898,0.14087841,0.0005
27,0.01938139637266951,0.13164821,0.0005
28,0.019860994586321925,0.11917794,0.0005
29,0.019155474096935774,0.12731816,0.0005
30,0.01736642124264368,0.12965052,0.0005
31,0.017528821980314597,0.12846398,0.00025
32,0.015698746778070927,0.10115129,0.00025
33,0.014355518106770302,0.100196764,0.00025
34,0.014135055859307093,0.094653994,0.00025
35,0.014185125806501933,0.10455295,0.00025
36,0.013824279087462596,0.09878647,0.00025
37,0.01332242096707757,0.09579767,0.00025
38,0.01323180999939463,0.10598737,0.00025
39,0.01298676198348403,0.09374149,0.00025
40,0.013495620074016708,0.094928674,0.00025
41,0.012721321911418013,0.10256958,0.00025
42,0.012835459534211882,0.09714063,0.00025
43,0.01249248574354819,0.09872789,0.00025
44,0.01316549871782107,0.095563486,0.00025
45,0.012620557249257607,0.09694397,0.000125
46,0.01164927744373147,0.090810075,0.000125
47,0.010831948619202844,0.09017844,0.000125
48,0.010667958246943141,0.09783979,0.000125
49,0.010690181798833822,0.08843176,0.000125
50,0.010750587796792388,0.088807955,0.000125
51,0.010911066700438303,0.09042845,0.000125
52,0.010542066318781249,0.08804189,0.000125
53,0.010658040626107581,0.088157706,0.000125
54,0.010902972842034484,0.08793515,0.000125
55,0.010518676551458026,0.088986725,0.000125
56,0.0106700673765902,0.08568381,0.000125
57,0.010435116211218494,0.083409876,0.000125
58,0.01049923143416111,0.08774089,0.000125
59,0.010259696797999953,0.08996679,0.000125
60,0.010592431711432124,0.08965134,0.000125
61,0.010186436386512858,0.0846219,0.000125
62,0.0100097057376323,0.08714724,0.000125
63,0.010018728606935059,0.08788905,6.25e-05
64,0.009468572264138077,0.08368582,6.25e-05
65,0.00947409706921982,0.08282853,6.25e-05
66,0.009406618075445294,0.08359455,6.25e-05
67,0.009571199987216719,0.08410737,6.25e-05
68,0.009453856893482484,0.08430402,6.25e-05
69,0.009289738755407078,0.08341485,6.25e-05
70,0.009133665090692895,0.082361504,6.25e-05
71,0.009172106311390442,0.08529054,6.25e-05
72,0.009161717225132244,0.083376735,6.25e-05
73,0.009044481358224792,0.08286705,6.25e-05
74,0.009222055236542863,0.082959965,6.25e-05
75,0.008981797278725676,0.08121298,6.25e-05
76,0.008799352034527277,0.08441605,6.25e-05
77,0.009173062147705682,0.079594135,6.25e-05
78,0.008997384824657015,0.08266501,6.25e-05
79,0.00897046536140676,0.08287899,6.25e-05
80,0.008996052950221513,0.08387649,6.25e-05
81,0.009000778065196105,0.082328774,6.25e-05
82,0.008883933120939349,0.08087636,6.25e-05
83,0.008731489543736513,0.08251734,3.125e-05
84,0.008628399219430451,0.08165027,3.125e-05
85,0.008628637829263295,0.08219362,3.125e-05
86,0.00847873606419723,0.08340819,3.125e-05
87,0.00864027758195464,0.081976786,3.125e-05
88,0.008628068483501141,0.0830153,3.125e-05
89,0.008493909911651696,0.08369523,1.5625e-05
90,0.008420136848664177,0.079981714,1.5625e-05
91,0.008373037895320781,0.08054238,1.5625e-05
92,0.00834049704384857,0.08192468,1.5625e-05
93,0.008206886854687971,0.08179156,1.5625e-05
94,0.008311338955536485,0.08186356,1.5625e-05
95,0.008201320481020957,0.08107663,7.8125e-06
96,0.008161217265296727,0.08221845,7.8125e-06
97,0.00812302271203537,0.0811937,7.8125e-06
