epoch,train_loss,val_mae,lr
1,0.21910700680954115,0.36709094,0.0005
2,0.0956713595826711,0.34863052,0.0005
3,0.07666440880192178,0.3211683,0.0005
4,0.06915157734017287,0.3300609,0.0005
5,0.06462034982229982,0.35550976,0.0005
6,0.062333362243537395,0.30885822,0.0005
7,0.05585486628115177,0.29413065,0.0005
8,0.055024732636021714,0.3044671,0.0005
9,0.05096086374084864,0.28112906,0.0005
10,0.04647844411166651,0.27271357,0.0005
11,0.043213127846164365,0.25650945,0.0005
12,0.03999599365384451,0.23359682,0.0005
13,0.03766371835289257,0.20971994,0.0005
14,0.03536064749849694,0.20583805,0.0005
15,0.03221506971333708,0.19808896,0.0005
16,0.029809510435110757,0.16961193,0.0005
17,0.028573371469974518,0.17362532,0.0005
18,0.027594798178012882,0.16664867,0.0005
19,0.025794132612645626,0.15434128,0.0005
20,0.025214057681815966,0.12275952,0.0005
21,0.024762056900986602,0.12573466,0.0005
22,0.023127240328384296,0.119985,0.0005
23,0.021875212534463832,0.120438464,0.0005
24,0.0201489536391039,0.10037399,0.0005
25,0.019302490882442465,0.13275486,0.0005
26,0.020161633413018926,0.111021325,0.0005
27,0.018440427142195404,0.10404195,0.0005
28,0.018539312162569592,0.10308786,0.0005
29,0.017498770246415267,0.10325961,0.0005
30,0.017771533091685603,0.11482562,0.00025
31,0.015074907336384058,0.09242494,0.00025
32,0.01358193313769464,0.086867124,0.00025
33,0.013083491058621024,0.09122748,0.00025
34,0.0134712295008025,0.09067438,0.00025
35,0.012884643959945865,0.08731071,0.00025
36,0.013376449517506574,0.09309528,0.00025
37,0.013280398511726941,0.09017634,0.00025
38,0.012466407031752169,0.08133097,0.00025
39,0.013039824037280465,0.08574311,0.00025
40,0.012622680149174162,0.08022433,0.00025
41,0.012219343866620744,0.084388256,0.00025
42,0.011590752451281463,0.081151105,0.00025
43,0.012077367066272668,0.08599423,0.00025
44,0.01206149292244975,0.08798944,0.00025
45,0.012147299562846976,0.08036764,0.00025
46,0.012138843835730637,0.08225059,0.000125
47,0.01040032020370875,0.076115474,0.000125
48,0.010826471877018256,0.08316554,0.000125
49,0.010312143048005444,0.0789036,0.000125
50,0.010181654494122736,0.07619929,0.000125
51,0.010109934091035808,0.08001195,0.000125
52,0.009981058504698532,0.07598541,0.000125
53,0.010160473308392934,0.073646195,0.000125
54,0.00968429065375988,0.07721109,0.000125
55,0.00984886143955269,0.082432665,0.000125
56,0.009680345371764685,0.0704187,0.000125
57,0.009809755237906106,0.07418658,0.000125
58,0.009824626546885287,0.073758505,0.000125
59,0.009759439213667065,0.0717663,0.000125
60,0.009760055674373038,0.075993985,0.000125
61,0.00957831835174667,0.076702006,0.000125
62,0.010209595684760384,0.07279447,6.25e-05
63,0.00913113186002842,0.07501396,6.25e-05
64,0.009171491646806576,0.073195085,6.25e-05
65,0.009152405895292759,0.073011585,6.25e-05
66,0.008920877839305572,0.071516156,6.25e-05
67,0.008867593581921287,0.07446591,6.25e-05
68,0.008910914550402336,0.07304891,3.125e-05
69,0.008726093568839133,0.070343174,3.125e-05
70,0.008682458461927516,0.0719957,3.125e-05
71,0.008489252583655928,0.07184734,3.125e-05
72,0.00848548742942512,0.07301593,3.125e-05
73,0.008559742634783365,0.07030975,3.125e-05
74,0.00862417497306264,0.0710921,3.125e-05
75,0.008418103605176188,0.07112245,3.125e-05
76,0.008540932138982629,0.07205305,3.125e-05
77,0.008415455663842815,0.070745125,3.125e-05
78,0.008421995302861822,0.07064812,3.125e-05
79,0.008561286726035178,0.07121261,1.5625e-05
80,0.008333114998614681,0.07172377,1.5625e-05
81,0.008151244879367628,0.069154546,1.5625e-05
82,0.00829556625935116,0.07208897,1.5625e-05
83,0.008271256736147084,0.07152839,1.5625e-05
84,0.008292889521856393,0.07006684,1.5625e-05
85,0.008269479714467056,0.071301416,1.5625e-05
86,0.008233161676408989,0.069532886,1.5625e-05
87,0.00825444600611393,0.070532545,7.8125e-06
88,0.00808291303526078,0.07192507,7.8125e-06
89,0.008132807594457907,0.070633955,7.8125e-06
90,0.008263957661776138,0.07176986,7.8125e-06
91,0.008020547725858964,0.07190661,7.8125e-06
92,0.00812119003551613,0.07019853,7.8125e-06
93,0.008035690764830048,0.07191934,3.90625e-06
94,0.008133501379883714,0.07081537,3.90625e-06
95,0.008099332909166281,0.071059205,3.90625e-06
96,0.00808846127308373,0.07053589,3.90625e-06
97,0.008141245518345386,0.071018875,3.90625e-06
98,0.008038297453562595,0.070722274,3.90625e-06
99,0.008040349315186697,0.07029363,1.953125e-06
100,0.008086784218903631,0.07057839,1.953125e-06
101,0.008070489674407457,0.07073755,1.953125e-06
