epoch,train_loss,val_mae,lr
1,0.23141154878098388,136.05663,0.0005
2,0.0910529878375859,124.77611,0.0005
3,0.07635387206642792,131.54668,0.0005
4,0.07080927561840107,131.38185,0.0005
5,0.0648789896533407,137.8228,0.0005
6,0.06183468794514393,122.23634,0.0005
7,0.0583400956900983,126.74483,0.0005
8,0.0542932606205858,115.25289,0.0005
9,0.04985120802603919,110.594025,0.0005
10,0.04629057138387499,98.515755,0.0005
11,0.04277335033462993,92.78625,0.0005
12,0.04154199878845749,87.88316,0.0005
13,0.03742270579497362,80.81872,0.0005
14,0.036589312752516104,77.03061,0.0005
15,0.03415480888737687,71.93668,0.0005
16,0.03316286704021281,74.23205,0.0005
17,0.03081105459995311,62.923977,0.0005
18,0.02844549937109495,64.575836,0.0005
19,0.027748679517415064,55.864544,0.0005
20,0.026001777114539312,52.25798,0.0005
21,0.02581036466591317,50.645622,0.0005
22,0.026494940485933732,54.95492,0.0005
23,0.023450948426435733,51.34306,0.0005
24,0.022556119405760848,52.591034,0.0005
25,0.020917787152374613,49.674667,0.0005
26,0.020848450218809062,50.362297,0.0005
27,0.02141487630533761,49.615223,0.0005
28,0.0205599634811796,46.199303,0.0005
29,0.019443001180630307,43.042416,0.0005
30,0.019596276419429945,45.94595,0.0005
31,0.018436086717350728,54.361908,0.0005
32,0.018963175231655097,49.088116,0.0005
33,0.019930554585980958,52.77545,0.0005
34,0.018221460941151298,45.718945,0.0005
35,0.017458023182277023,45.048935,0.00025
36,0.015553490403268871,43.22634,0.00025
37,0.014958389488787487,40.50701,0.00025
38,0.015189953870942881,52.530117,0.00025
39,0.014650874401860196,43.245518,0.00025
40,0.014006075449287891,41.047943,0.00025
41,0.014027346391230822,40.492924,0.00025
42,0.013721559967460304,42.175346,0.00025
43,0.013726516080827549,41.97123,0.00025
44,0.01388323483667497,38.261253,0.00025
45,0.013596208814274648,37.591164,0.00025
46,0.013693719540305179,41.142685,0.00025
47,0.01349809969743264,46.485085,0.00025
48,0.01301787011646505,42.6769,0.00025
49,0.012873248550398597,40.904324,0.00025
50,0.01297010095982716,43.146587,0.00025
51,0.01268137798740946,39.290863,0.000125
52,0.011850805648056597,41.54546,0.000125
53,0.011839870540104035,41.128056,0.000125
54,0.011674445957459253,40.345375,0.000125
55,0.01155238601796586,40.219917,0.000125
56,0.011558656966121033,42.936554,0.000125
57,0.011579627074815076,37.493477,0.000125
58,0.011345758600610083,40.453644,0.000125
59,0.011495924089103937,41.27257,0.000125
60,0.01127003989150298,39.34829,0.000125
61,0.011064398953498438,42.059757,0.000125
62,0.011024712360110777,40.18589,0.000125
63,0.011444484911345202,35.39556,0.000125
64,0.011248925765012872,39.1382,0.000125
65,0.010966594989315188,38.820343,0.000125
66,0.010611734738380745,38.202927,0.000125
67,0.01106882699090859,39.281376,0.000125
68,0.010651412034599945,37.180744,0.000125
69,0.010986127023553026,33.85604,0.000125
70,0.011619628920894244,36.55686,0.000125
71,0.01075789801262576,37.10454,0.000125
72,0.01061218280088285,38.77331,0.000125
73,0.010806259538592964,39.326202,0.000125
74,0.010351863320403058,38.01666,0.000125
75,0.010527614937645608,40.79559,6.25e-05
76,0.010186087436460215,37.57446,6.25e-05
77,0.009955903370704117,40.288025,6.25e-05
78,0.00995765093328624,36.67236,6.25e-05
79,0.010092512848947582,39.89177,6.25e-05
80,0.010071521753381038,37.49861,6.25e-05
81,0.009858152845167908,37.636566,3.125e-05
82,0.009501882298881638,37.322636,3.125e-05
83,0.009529942935653802,37.530132,3.125e-05
84,0.009600449433742926,35.919373,3.125e-05
85,0.009376744771825856,36.908226,3.125e-05
86,0.009388216233266324,37.09422,3.125e-05
87,0.009513634497877854,38.02482,1.5625e-05
88,0.00931578288497082,36.539284,1.5625e-05
89,0.00931523591761702,36.529945,1.5625e-05
